platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags,paid_only,contest_id,irt_users,is_experimental
AtCoder,agc055_b,B. ABC Supremacy,2059.0,Hard,,,,,,agc055,798.0,False
AtCoder,agc055_c,C. Weird LIS,2803.0,Hard,,,,,,agc055,798.0,False
AtCoder,agc055_d,D. ABC Ultimatum,3506.0,Hard,,,,,,agc055,798.0,False
AtCoder,agc055_e,E. Set Merging,,Unknown,,,,,,agc055,,False
AtCoder,agc055_f,F. Creative Splitting,4288.0,Hard,,,,,,agc055,798.0,False
AtCoder,agc056_a,A. Three Cells per Row and Column,1290.0,Medium,,,,,,agc056,900.0,False
AtCoder,agc056_b,B. Range Argmax,3339.0,Hard,,,,,,agc056,900.0,False
AtCoder,agc056_c,C. 01 Balanced,2481.0,Hard,,,,,,agc056,900.0,False
AtCoder,agc056_d,D. Subset Sum Game,3339.0,Hard,,,,,,agc056,900.0,False
AtCoder,agc056_e,E. Cheese,3877.0,Hard,,,,,,agc056,900.0,False
AtCoder,agc056_f,F. Degree Sequence in DFS Order,4310.0,Hard,,,,,,agc056,900.0,False
AtCoder,agc057_a,A. Antichain of Integer Strings,1389.0,Medium,,,,,,agc057,1278.0,False
AtCoder,agc057_b,B. 2A + x,1952.0,Medium,,,,,,agc057,1278.0,False
AtCoder,agc057_c,C. Increment or Xor,3366.0,Hard,,,,,,agc057,1278.0,False
AtCoder,agc057_d,D. Sum Avoidance,3307.0,Hard,,,,,,agc057,1278.0,False
AtCoder,agc057_e,E. RowCol/ColRow Sort,4128.0,Hard,,,,,,agc057,1278.0,False
AtCoder,agc057_f,F. Reflection,4128.0,Hard,,,,,,agc057,1278.0,False
AtCoder,agc058_a,A. Make it Zigzag,1134.0,Medium,,,,,,agc058,1252.0,False
AtCoder,agc058_b,B. Adjacent Chmax,2053.0,Hard,,,,,,agc058,1252.0,False
AtCoder,agc058_c,C. Planar Tree,2991.0,Hard,,,,,,agc058,1252.0,False
AtCoder,agc058_d,D. Yet Another ABC String,3159.0,Hard,,,,,,agc058,1252.0,False
AtCoder,agc058_e,E. Nearer Permutation,3825.0,Hard,,,,,,agc058,1252.0,False
AtCoder,agc058_f,F. Authentic Tree DP,,Unknown,,,,,,agc058,,False
AtCoder,agc059_a,A. My Last ABC Problem,1970.0,Medium,,,,,,agc059,1169.0,False
AtCoder,agc059_b,B. Arrange Your Balls,1887.0,Medium,,,,,,agc059,1169.0,False
AtCoder,agc059_c,C. Guessing Permutation for as Long as Possible,2905.0,Hard,,,,,,agc059,1169.0,False
AtCoder,agc059_d,D. Distinct Elements on Subsegments,3319.0,Hard,,,,,,agc059,1169.0,False
AtCoder,agc059_e,E. Grid 3-coloring,3842.0,Hard,,,,,,agc059,1169.0,False
AtCoder,agc059_f,F. LIDS,,Unknown,,,,,,agc059,,False
AtCoder,agc060_a,A. No Majority,1345.0,Medium,,,,,,agc060,947.0,False
AtCoder,agc060_b,B. Unique XOR Path,1996.0,Medium,,,,,,agc060,947.0,False
AtCoder,agc060_c,C. Large Heap,2680.0,Hard,,,,,,agc060,947.0,False
AtCoder,agc060_d,D. Same Descent Set,3394.0,Hard,,,,,,agc060,947.0,False
AtCoder,agc060_e,E. Number of Cycles,3452.0,Hard,,,,,,agc060,947.0,False
AtCoder,agc060_f,F. Spanning Trees of Interval Graph,,Unknown,,,,,,agc060,,False
AtCoder,agc061_a,A. Long Shuffle,1643.0,Medium,,,,,,agc061,810.0,False
AtCoder,agc061_b,B. Summation By Construction,3371.0,Hard,,,,,,agc061,810.0,False
AtCoder,agc061_c,C. First Come First Serve,2697.0,Hard,,,,,,agc061,810.0,False
AtCoder,agc061_d,D. Almost Multiplication Table,3632.0,Hard,,,,,,agc061,810.0,False
AtCoder,agc061_e,E. Increment or XOR,3901.0,Hard,,,,,,agc061,810.0,False
AtCoder,agc061_f,F. Perfect Strings,4084.0,Hard,,,,,,agc061,810.0,False
AtCoder,agc062_a,A. Right Side Character ,1099.0,Medium,,,,,,agc062,981.0,False
AtCoder,agc062_b,B. Split and Insert,2407.0,Hard,,,,,,agc062,981.0,False
AtCoder,agc062_c,C. Mex of Subset Sum,2320.0,Hard,,,,,,agc062,981.0,False
AtCoder,agc062_d,D. Walk Around Neighborhood,3274.0,Hard,,,,,,agc062,981.0,False
AtCoder,agc062_e,E. Overlap Binary Tree,4233.0,Hard,,,,,,agc062,981.0,False
AtCoder,agc062_f,F. Preserve Distinct,,Unknown,,,,,,agc062,,False
AtCoder,agc063_a,A. Mex Game,952.0,Medium,,,,,,agc063,1271.0,False
AtCoder,agc063_b,"B. Insert 1, 2, 3, ...",1663.0,Medium,,,,,,agc063,1271.0,False
AtCoder,agc063_c,C. Add Mod Operations,2500.0,Hard,,,,,,agc063,1271.0,False
AtCoder,agc063_d,D. Many CRT,3609.0,Hard,,,,,,agc063,1271.0,False
AtCoder,agc063_e,E. Child to Parent,3700.0,Hard,,,,,,agc063,1271.0,False
AtCoder,agc063_f,F. Simultaneous Floor,4273.0,Hard,,,,,,agc063,1271.0,False
AtCoder,agc064_a,A. i i's,996.0,Medium,,,,,,agc064,1199.0,False
AtCoder,agc064_b,B. Red and Blue Spanning Tree,1787.0,Medium,,,,,,agc064,1199.0,False
AtCoder,agc064_c,C. Erase and Divide Game,2932.0,Hard,,,,,,agc064,1199.0,False
AtCoder,agc064_d,D. Red and Blue Chips,2808.0,Hard,,,,,,agc064,1199.0,False
AtCoder,agc064_e,E. Cross Sum Construction,4069.0,Hard,,,,,,agc064,1199.0,False
AtCoder,agc064_f,F. No Permutations,,Unknown,,,,,,agc064,,False
AtCoder,agc065_a,A. Shuffle and mod K,1701.0,Medium,,,,,,agc065,1115.0,False
AtCoder,agc065_b,B. Erase and Insert,2193.0,Hard,,,,,,agc065,1115.0,False
AtCoder,agc065_c,C. Avoid Half Sum,2414.0,Hard,,,,,,agc065,1115.0,False
AtCoder,agc065_d,D. Not Intersect,3117.0,Hard,,,,,,agc065,1115.0,False
AtCoder,agc065_e,E. One Two Three,4235.0,Hard,,,,,,agc065,1115.0,False
AtCoder,agc065_f,F. Always Perfect,3889.0,Hard,,,,,,agc065,1115.0,False
AtCoder,agc066_a,A. Adjacent Difference,2086.0,Hard,,,,,,agc066,755.0,False
AtCoder,agc066_b,B. Decreasing Digit Sums,2162.0,Hard,,,,,,agc066,755.0,False
AtCoder,agc066_c,C. Delete AAB or BAA,3036.0,Hard,,,,,,agc066,755.0,False
AtCoder,agc066_d,D. A Independent Set,3531.0,Hard,,,,,,agc066,755.0,False
AtCoder,agc066_e,E. Sliding Puzzle On Tree,2950.0,Hard,,,,,,agc066,755.0,False
AtCoder,agc066_f,F. Beautiful String,,Unknown,,,,,,agc066,,False
AtCoder,agc067_a,A. Big Clique Everywhere,2074.0,Hard,,,,,,agc067,796.0,False
AtCoder,agc067_b,B. Modifications,3701.0,Hard,,,,,,agc067,796.0,False
AtCoder,agc067_c,C. Divisibility Homomorphism,2829.0,Hard,,,,,,agc067,796.0,False
AtCoder,agc067_d,D. Unique Matching,3345.0,Hard,,,,,,agc067,796.0,False
AtCoder,agc067_e,E. Biconnected Graph,,Unknown,,,,,,agc067,,False
AtCoder,agc068_a,A. Circular Distance,2948.0,Hard,,,,,,agc068,470.0,False
AtCoder,agc068_b,B. 01 Graph Construction,1813.0,Medium,,,,,,agc068,470.0,False
AtCoder,agc068_c,C. Ball Redistribution,3182.0,Hard,,,,,,agc068,470.0,False
AtCoder,agc068_d,D. Sum of Hash of Lexmin,3559.0,Hard,,,,,,agc068,470.0,False
AtCoder,agc068_e,E. Sort and Match,3392.0,Hard,,,,,,agc068,470.0,False
AtCoder,agc069_a,A. Schedule Optimization,2460.0,Hard,,,,,,agc069,434.0,False
AtCoder,agc069_b,B. Pair Guessing,2859.0,Hard,,,,,,agc069,434.0,False
AtCoder,agc069_c,C. AB*A Changing,3853.0,Hard,,,,,,agc069,434.0,False
AtCoder,agc069_d,D. Tree and Intervals,3346.0,Hard,,,,,,agc069,434.0,False
AtCoder,agc069_e,E. Pair of Sequences,4255.0,Hard,,,,,,agc069,434.0,False
AtCoder,agc070_a,A. Multiples in the String,2006.0,Hard,,,,,,agc070,371.0,False
AtCoder,agc070_b,B. Odd Namori,3217.0,Hard,,,,,,agc070,371.0,False
AtCoder,agc070_c,C. No Streak,2983.0,Hard,,,,,,agc070,371.0,False
AtCoder,agc070_d,D. 2D Solitaire,4211.0,Hard,,,,,,agc070,371.0,False
AtCoder,agc070_e,E. Remove 2K+1 Edges,,Unknown,,,,,,agc070,,False
AtCoder,agc071_a,A. XOR Cross Over,2102.0,Hard,,,,,,agc071,407.0,False
AtCoder,agc071_b,B. Maximum Bracket Subsequence,2842.0,Hard,,,,,,agc071,407.0,False
AtCoder,agc071_c,C. Orientable as Desired,2774.0,Hard,,,,,,agc071,407.0,False
AtCoder,agc071_d,D. Level K Terms,3807.0,Hard,,,,,,agc071,407.0,False
AtCoder,agc071_e,E. Procrastinate Counter,,Unknown,,,,,,agc071,,False
AtCoder,agc072_a,A. Rhythm Game,2781.0,Hard,,,,,,agc072,363.0,False
AtCoder,agc072_b,B. AGC Language,3148.0,Hard,,,,,,agc072,363.0,False
AtCoder,agc072_c,C. Human Exercise,2984.0,Hard,,,,,,agc072,363.0,False
AtCoder,agc072_d,D. Magician,4043.0,Hard,,,,,,agc072,363.0,False
AtCoder,agc072_e,E. Flights 2,,Unknown,,,,,,agc072,,False
AtCoder,agc073_a,A. Chords and Checkered,2219.0,Hard,,,,,,agc073,537.0,False
AtCoder,agc073_b,B. Cyclic Jump,3096.0,Hard,,,,,,agc073,537.0,False
AtCoder,agc073_c,C. Product of Max of Sum of Subtree,3202.0,Hard,,,,,,agc073,537.0,False
AtCoder,agc073_d,D. Four Jewels,,Unknown,,,,,,agc073,,False
AtCoder,agc074_a,A. Communicate Topological Order,2106.0,Hard,,,,,,agc074,436.0,False
AtCoder,agc074_b,B. Swap if Equal Length and Sum,2626.0,Hard,,,,,,agc074,436.0,False
AtCoder,agc074_c,C. PORALIS,2928.0,Hard,,,,,,agc074,436.0,False
AtCoder,agc074_d,D. Valid Output for DSU Problems,3721.0,Hard,,,,,,agc074,436.0,False
AtCoder,agc074_e,E. Delete AB,,Unknown,,,,,,agc074,,False
AtCoder,agc075_a,A. Divide Grid,1837.0,Medium,,,,,,agc075,573.0,False
AtCoder,agc075_b,B. Traffic Light,3284.0,Hard,,,,,,agc075,573.0,False
AtCoder,agc075_c,C. Minimization of Divide,,Unknown,,,,,,agc075,,False
AtCoder,agc075_d,D. Max Prod Plus,2627.0,Hard,,,,,,agc075,573.0,False
AtCoder,agc075_e,E. Many Optimization Problems,,Unknown,,,,,,agc075,,False
AtCoder,agc076_a,A. Hamming-Distant Arrays,1986.0,Medium,,,,,,agc076,407.0,False
AtCoder,agc076_b,B. Split and Reverse,3079.0,Hard,,,,,,agc076,407.0,False
AtCoder,agc076_c,C. Slime Eat Slime,3572.0,Hard,,,,,,agc076,407.0,False
AtCoder,agc076_d,D. Stochastic Dominance,3683.0,Hard,,,,,,agc076,407.0,False
AtCoder,agc076_e,E. Squared Norm Maximization,,Unknown,,,,,,agc076,,False
AtCoder,agc077_a,A. Reverse A…B,2512.0,Hard,,,,,,agc077,301.0,False
AtCoder,agc077_b,B. Long Increasing Walk,2794.0,Hard,,,,,,agc077,301.0,False
AtCoder,agc077_c,C. Reverse and DAG,3029.0,Hard,,,,,,agc077,301.0,False
AtCoder,agc077_d,D. Range Replace 2,3412.0,Hard,,,,,,agc077,301.0,False
AtCoder,agc077_e,E. Hamiltonian Path Inversion,3944.0,Hard,,,,,,agc077,301.0,False
AtCoder,agc077_f,F. Two Types of Tasks,,Unknown,,,,,,agc077,,False
AtCoder,ahc001_a,A. AtCoder Ad,,Unknown,,,,,,ahc001,,
AtCoder,ahc002_a,A. Walking on Tiles,,Unknown,,,,,,ahc002,,False
AtCoder,ahc003_a,A. Shortest Path Queries,2812.0,Hard,,,,,,ahc003,721.0,False
AtCoder,ahc004_a,A. Alien's Genome Assembly,3097.0,Hard,,,,,,ahc004,508.0,False
AtCoder,ahc005_a,A. Patrolling,3173.0,Hard,,,,,,ahc005,453.0,False
AtCoder,ahc006_a,A. Food Delivery,3261.0,Hard,,,,,,ahc006,465.0,False
AtCoder,ahc007_a,A. Online MST,3403.0,Hard,,,,,,ahc007,514.0,False
AtCoder,ahc008_a,A. Territory,,Unknown,,,,,,ahc008,,False
AtCoder,ahc009_a,A. Robust Memory of Commuting Routes,3594.0,Hard,,,,,,ahc009,637.0,False
AtCoder,ahc010_a,A. Loop Lines,3519.0,Hard,,,,,,ahc010,575.0,False
AtCoder,ahc011_a,A. Sliding Tree Puzzle,3615.0,Hard,,,,,,ahc011,711.0,False
AtCoder,ahc012_a,A. AtCoder 10th Anniversary,3580.0,Hard,,,,,,ahc012,638.0,False
AtCoder,ahc013_a,A. Server Room,3520.0,Hard,,,,,,ahc013,736.0,False
AtCoder,ahc014_a,A. RectJoin,3540.0,Hard,,,,,,ahc014,645.0,False
AtCoder,ahc015_a,A. Halloween Candy,3674.0,Hard,,,,,,ahc015,645.0,False
AtCoder,ahc016_a,A. Graphorean,3670.0,Hard,,,,,,ahc016,905.0,False
AtCoder,ahc017_a,A. Road Repair,3692.0,Hard,,,,,,ahc017,811.0,False
AtCoder,ahc018_a,A. Excavation,3672.0,Hard,,,,,,ahc018,914.0,False
AtCoder,ahc019_a,A. Silhouette Block Puzzle Creation,3680.0,Hard,,,,,,ahc019,646.0,False
AtCoder,ahc020_a,A. Broadcasting,3705.0,Hard,,,,,,ahc020,802.0,False
AtCoder,ahc021_a,A. Pyramid Sorting,3745.0,Hard,,,,,,ahc021,967.0,False
AtCoder,ahc022_a,A. Exploring Another Space,3680.0,Hard,,,,,,ahc022,881.0,False
AtCoder,ahc024_a,A. Topological Map,3660.0,Hard,,,,,,ahc024,648.0,False
AtCoder,ahc025_a,A. Balancing by Balance,3765.0,Hard,,,,,,ahc025,828.0,False
AtCoder,ahc026_a,A. Stack of Boxes,3755.0,Hard,,,,,,ahc026,726.0,False
AtCoder,ahc027_a,A. Recurring Cleaning Route,3707.0,Hard,,,,,,ahc027,853.0,False
AtCoder,ahc028_a,A. Lucky Words,3783.0,Hard,,,,,,ahc028,815.0,False
AtCoder,ahc029_a,A. Business Simulation Game,3680.0,Hard,,,,,,ahc029,732.0,False
AtCoder,ahc030_a,A. Polyomino Mining,3781.0,Hard,,,,,,ahc030,889.0,False
AtCoder,ahc031_a,A. Event Hall,3785.0,Hard,,,,,,ahc031,872.0,False
AtCoder,ahc032_a,A. Mod Stamp,3818.0,Hard,,,,,,ahc032,859.0,False
AtCoder,ahc033_a,A. Container Handling with Cranes,3747.0,Hard,,,,,,ahc033,854.0,False
AtCoder,ahc034_a,A. Leveling with a Dump Truck,3802.0,Hard,,,,,,ahc034,818.0,False
AtCoder,ahc035_a,A. Breed Improvement,3805.0,Hard,,,,,,ahc035,888.0,False
AtCoder,ahc036_a,A. Efficient Signal Control,3793.0,Hard,,,,,,ahc036,909.0,False
AtCoder,ahc037_a,A. Soda,3827.0,Hard,,,,,,ahc037,828.0,False
AtCoder,ahc038_a,A. Tree Robot Arm,3780.0,Hard,,,,,,ahc038,831.0,False
AtCoder,ahc039_a,A. Purse Seine Fishing,3744.0,Hard,,,,,,ahc039,641.0,False
AtCoder,ahc040_a,A. Packing Uncertain Rectangles,,Unknown,,,,,,ahc040,,False
AtCoder,ahc041_a,A. Christmas Tree Cutting,3820.0,Hard,,,,,,ahc041,927.0,False
AtCoder,ahc042_a,"A. Oni wa Soto, Fuku wa Uchi",3843.0,Hard,,,,,,ahc042,896.0,False
AtCoder,ahc043_a,A. Railway Company,3823.0,Hard,,,,,,ahc043,1157.0,False
AtCoder,ahc044_a,A. Cleaning Up,3840.0,Hard,,,,,,ahc044,875.0,False
AtCoder,ahc045_a,A. Oracle-Guided Road Network Planning,3819.0,Hard,,,,,,ahc045,1063.0,False
AtCoder,ahc046_a,A. Skating with Blocks,3880.0,Hard,,,,,,ahc046,865.0,False
AtCoder,ahc047_a,A. Lovely Language Model,3814.0,Hard,,,,,,ahc047,913.0,False
AtCoder,ahc048_a,A. Mixing on the Palette,,Unknown,,,,,,ahc048,,
AtCoder,ahc049_a,A. Durability-Constrained Transport,3860.0,Hard,,,,,,ahc049,826.0,False
AtCoder,ahc050_a,A. Gamble on Ice,3882.0,Hard,,,,,,ahc050,970.0,False
AtCoder,ahc051_a,A. Probabilistic Waste Sorting,,Unknown,,,,,,ahc051,,
AtCoder,ahc052_a,A. Single Controller Multiple Robots,3822.0,Hard,,,,,,ahc052,735.0,False
AtCoder,ahc053_a,A. Random Sum Game,3839.0,Hard,,,,,,ahc053,878.0,False
AtCoder,ahc054_a,A. Treant's Forest,,Unknown,,,,,,ahc054,,
AtCoder,ahc054_b,A-Final. Treant's Forest (System Test),,Unknown,,,,,,ahc054,,
AtCoder,ahc055_a,A. Weakpoint,3884.0,Hard,,,,,,ahc055,731.0,False
AtCoder,ahc056_a,A. Grid Turing Robot,3877.0,Hard,,,,,,ahc056,920.0,False
AtCoder,ahc057_a,A. Molecules,3861.0,Hard,,,,,,ahc057,635.0,False
AtCoder,ahc058_a,A. Apple Incremental Game,,Unknown,,,,,,ahc058,,False
AtCoder,ahc059_a,A. Stack to Match Pairs,3846.0,Hard,,,,,,ahc059,643.0,False
AtCoder,ahc060_a,A. Ice Cream Collection,3832.0,Hard,,,,,,ahc060,625.0,False
AtCoder,ahc061_a,A. Multi-Player Territory Game,3881.0,Hard,,,,,,ahc061,945.0,False
AtCoder,ahc062_a,A. King's Tour ,3764.0,Hard,,,,,,ahc062,607.0,False
AtCoder,ahc063_a,A. Colorful Ouroboros,3850.0,Hard,,,,,,ahc063,909.0,False
AtCoder,ahc064_a,A. Non-Crossing Railcar Rearrangement,3856.0,Hard,,,,,,ahc064,732.0,False
AtCoder,ahc065_a,A. Conveyor Design,3822.0,Hard,,,,,,ahc065,625.0,False
AtCoder,ahc066_a,A. Macro Controller,3868.0,Hard,,,,,,ahc066,937.0,False
AtCoder,aising2019_a,A. Bulletin Board,-431.0,Easy,,,,,,aising2019,1801.0,False
AtCoder,aising2019_b,B. Contests,-79.0,Easy,,,,,,aising2019,1801.0,False
AtCoder,aising2019_c,C. Alternating Path,1264.0,Medium,,,,,,aising2019,1801.0,False
AtCoder,aising2019_d,D. Nearest Card Game,1898.0,Medium,,,,,,aising2019,1801.0,False
AtCoder,aising2019_e,E. Attack to a Tree,2595.0,Hard,,,,,,aising2019,1801.0,False
AtCoder,aising2020_a,A. Number of Multiples,-1008.0,Easy,,,,,,aising2020,6948.0,False
AtCoder,aising2020_b,B. An Odd Problem,-774.0,Easy,,,,,,aising2020,6948.0,False
AtCoder,aising2020_c,C. XYZ Triplets,377.0,Easy,,,,,,aising2020,6948.0,False
AtCoder,aising2020_d,D. Anything Goes to Zero,1337.0,Medium,,,,,,aising2020,6948.0,False
AtCoder,aising2020_e,E. Camel Train,2133.0,Hard,,,,,,aising2020,6948.0,False
AtCoder,aising2020_f,F. Two Snuke,2742.0,Hard,,,,,,aising2020,6948.0,False
AtCoder,ajo2024_final_a,A. Apples and Boxes,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2024_final_b,B. Meetings,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2024_final_c,C. Final Exam,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2024_final_d,D. Shooting the Stars,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2024_final_e,E. Five Shuffles,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2024_final_f,F. Fusion 2,,Unknown,,,,,,ajo2024-final,,
AtCoder,ajo2025_final_a,A. Finding (((...))),,Unknown,,,,,,ajo2025-final-open,,
AtCoder,ajo2025_final_b,B. Interpolation,,Unknown,,,,,,ajo2025-final-open,,
AtCoder,ajo2025_final_c,C. Even Subgrid,,Unknown,,,,,,ajo2025-final-open,,
AtCoder,ajo2025_final_d,D. The Most Boring Game,,Unknown,,,,,,ajo2025-final-open,,
AtCoder,ajo2025_final_e,E. Large Board,,Unknown,,,,,,ajo2025-final-open,,
AtCoder,apc001_a,A. Two Integers,123.0,Easy,,,,,,apc001,932.0,False
AtCoder,apc001_b,B. Two Arrays,1049.0,Medium,,,,,,apc001,932.0,False
AtCoder,apc001_c,C. Vacant Seat,1197.0,Medium,,,,,,apc001,932.0,False
AtCoder,apc001_d,D. Forest,1719.0,Medium,,,,,,apc001,932.0,False
AtCoder,apc001_e,E. Antennas on Tree,2167.0,Hard,,,,,,apc001,932.0,False
AtCoder,apc001_f,F. XOR Tree,2865.0,Hard,,,,,,apc001,932.0,False
AtCoder,apc001_g,G. Colorful Doors,3765.0,Hard,,,,,,apc001,932.0,False
AtCoder,apc001_h,H. Generalized Insertion Sort,3346.0,Hard,,,,,,apc001,932.0,False
AtCoder,apc001_i,I. Simple APSP Problem,4061.0,Hard,,,,,,apc001,932.0,False
AtCoder,apc001_j,J. Rectangles,4061.0,Hard,,,,,,apc001,932.0,False
AtCoder,apio_code,A. Code,,Unknown,,,,,,joiopen2012c,,
AtCoder,apio_jumps,B. Jumps,,Unknown,,,,,,joiopen2012c,,
AtCoder,apio_mansion,C. Mansion,,Unknown,,,,,,joiopen2012c,,
AtCoder,arc001_1,A. センター採点,,Unknown,,,,,,arc001,,True
AtCoder,arc001_2,B. リモコン,,Unknown,,,,,,arc001,,True
AtCoder,arc001_3,C. パズルのお手伝い,,Unknown,,,,,,arc001,,True
AtCoder,arc001_4,D. レースゲーム,,Unknown,,,,,,arc001,,True
AtCoder,arc002_1,A. うるう年,-381.0,Easy,,,,,,arc002,95.0,True
AtCoder,arc002_2,B. 割り切れる日付,778.0,Easy,,,,,,arc002,95.0,True
AtCoder,arc002_3,C. コマンド入力,1164.0,Medium,,,,,,arc002,95.0,True
AtCoder,arc002_4,D. ボードゲーム,2728.0,Hard,,,,,,arc002,95.0,True
AtCoder,arc003_1,A. GPA計算,452.0,Easy,,,,,,arc003,201.0,True
AtCoder,arc003_2,B. さかさま辞書,746.0,Easy,,,,,,arc003,201.0,True
AtCoder,arc003_3,C. 暗闇帰り道,1972.0,Medium,,,,,,arc003,201.0,True
AtCoder,arc003_4,D. シャッフル席替え,2194.0,Hard,,,,,,arc003,201.0,True
AtCoder,arc004_1,A. 2点間距離の最大値 ( The longest distance ),330.0,Easy,,,,,,arc004,243.0,True
AtCoder,arc004_2,B. 2点間距離の最大と最小 ( Maximum and Minimum ),1118.0,Medium,,,,,,arc004,243.0,True
AtCoder,arc004_3,C. 平均値太郎の憂鬱 ( The melancholy of Taro Heikinchi ),1904.0,Medium,,,,,,arc004,243.0,True
AtCoder,arc004_4,D. 表現の自由 ( Freedom of expression ),2267.0,Hard,,,,,,arc004,243.0,True
AtCoder,arc005_1,A. 大好き高橋君,339.0,Easy,,,,,,arc005,220.0,True
AtCoder,arc005_2,B. P-CASカードと高橋君,998.0,Medium,,,,,,arc005,220.0,True
AtCoder,arc005_3,C. 器物損壊！高橋君,1503.0,Medium,,,,,,arc005,220.0,True
AtCoder,arc005_4,D. 連射王高橋君,2487.0,Hard,,,,,,arc005,220.0,True
AtCoder,arc006_1,A. 宝くじ,126.0,Easy,,,,,,arc006,200.0,True
AtCoder,arc006_2,B. あみだくじ,814.0,Medium,,,,,,arc006,200.0,True
AtCoder,arc006_3,C. 積み重ね,1042.0,Medium,,,,,,arc006,200.0,True
AtCoder,arc006_4,D. アルファベット探し,1973.0,Medium,,,,,,arc006,200.0,True
AtCoder,arc007_1,A. 帰ってきた器物損壊！高橋君,123.0,Easy,,,,,,arc007,183.0,True
AtCoder,arc007_2,B. 迷子のCDケース,529.0,Easy,,,,,,arc007,183.0,True
AtCoder,arc007_3,C. 節約生活,1386.0,Medium,,,,,,arc007,183.0,True
AtCoder,arc007_4,D. 破れた宿題,2491.0,Hard,,,,,,arc007,183.0,True
AtCoder,arc008_1,A. たこ焼き買えるかな？,24.0,Easy,,,,,,arc008,215.0,True
AtCoder,arc008_2,B. 謎のたこ焼きおじさん,772.0,Easy,,,,,,arc008,215.0,True
AtCoder,arc008_3,C. THE☆たこ焼き祭り2012,1927.0,Medium,,,,,,arc008,215.0,True
AtCoder,arc008_4,D. タコヤキオイシクナール,2430.0,Hard,,,,,,arc008,215.0,True
AtCoder,arc009_1,A. 元気にお使い！高橋君,-43.0,Easy,,,,,,arc009,241.0,True
AtCoder,arc009_2,B. おとぎの国の高橋君,830.0,Medium,,,,,,arc009,241.0,True
AtCoder,arc009_3,C. 高橋君、24歳,2015.0,Hard,,,,,,arc009,241.0,True
AtCoder,arc009_4,D. 覚醒ノ高橋君,2801.0,Hard,,,,,,arc009,241.0,True
AtCoder,arc010_1,A. 名刺交換,224.0,Easy,,,,,,arc010,241.0,True
AtCoder,arc010_2,B. 超大型連休,1107.0,Medium,,,,,,arc010,241.0,True
AtCoder,arc010_3,C. 積み上げパズル,2011.0,Hard,,,,,,arc010,241.0,True
AtCoder,arc010_4,D. 情報伝播,2481.0,Hard,,,,,,arc010,241.0,True
AtCoder,arc011_1,A. 鉛筆リサイクルの新技術,401.0,Easy,,,,,,arc011,216.0,True
AtCoder,arc011_2,B. ルイス・キャロルの記憶術,917.0,Medium,,,,,,arc011,216.0,True
AtCoder,arc011_3,C. ダブレット,1488.0,Medium,,,,,,arc011,216.0,True
AtCoder,arc011_4,D. きつねさんからの挑戦状,2808.0,Hard,,,,,,arc011,216.0,True
AtCoder,arc012_1,A. 週末,-392.0,Easy,,,,,,arc012,222.0,True
AtCoder,arc012_2,B. アキレスと亀,159.0,Easy,,,,,,arc012,222.0,True
AtCoder,arc012_3,C. 五目並べチェッカー,1873.0,Medium,,,,,,arc012,222.0,True
AtCoder,arc012_4,D. Don't worry. Be Together,3046.0,Hard,,,,,,arc012,222.0,True
AtCoder,arc013_1,A. 梱包できるかな？,585.0,Easy,,,,,,arc013,223.0,True
AtCoder,arc013_2,B. 引越しできるかな？,788.0,Easy,,,,,,arc013,223.0,True
AtCoder,arc013_3,C. 笑いをとれるかな？,1831.0,Medium,,,,,,arc013,223.0,True
AtCoder,arc013_4,D. 切り分けできるかな？,2535.0,Hard,,,,,,arc013,223.0,True
AtCoder,arc014_1,A. 君が望むなら世界中全てのたこ焼きを赤と青に染め上げよう,,Unknown,,,,,,arc014,,True
AtCoder,arc014_2,B. あの日したしりとりの結果を僕達はまだ知らない。,606.0,Easy,,,,,,arc014,256.0,True
AtCoder,arc014_3,C. 魂の還る場所,1266.0,Medium,,,,,,arc014,256.0,True
AtCoder,arc014_4,D. grepマスター,1904.0,Medium,,,,,,arc014,256.0,True
AtCoder,arc015_1,A. Celsius と Fahrenheit,102.0,Easy,,,,,,arc015,251.0,True
AtCoder,arc015_2,B. 真冬日？真夏日？,464.0,Easy,,,,,,arc015,251.0,True
AtCoder,arc015_3,C. 変わった単位,2185.0,Hard,,,,,,arc015,251.0,True
AtCoder,arc015_4,D. きんいろクッキー,2688.0,Hard,,,,,,arc015,251.0,True
AtCoder,arc016_1,A. クイズゲーム,52.0,Easy,,,,,,arc016,288.0,True
AtCoder,arc016_2,B. 音楽ゲーム,540.0,Easy,,,,,,arc016,288.0,True
AtCoder,arc016_3,C. ソーシャルゲーム,2092.0,Hard,,,,,,arc016,288.0,True
AtCoder,arc016_4,D. 軍艦ゲーム,2683.0,Hard,,,,,,arc016,288.0,True
AtCoder,arc017_1,A. 素数、コンテスト、素数,185.0,Easy,,,,,,arc017,228.0,True
AtCoder,arc017_2,B. 解像度が低い。,1085.0,Medium,,,,,,arc017,228.0,True
