platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags
Codeforces,459A,Pashmak and Garden,1200.0,Medium,36626,,,['implementation']
Codeforces,457F,An easy problem about trees,3200.0,Hard,126,,,"['dp', 'games', 'greedy', 'trees']"
Codeforces,457E,Flow Optimality,3000.0,Hard,121,,,"['constructive algorithms', 'flows', 'math']"
Codeforces,457D,Bingo!,2700.0,Hard,396,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,457C,Elections,2100.0,Hard,948,,,['brute force']
Codeforces,457B,Distributed Join,1900.0,Medium,1214,,,['greedy']
Codeforces,457A,Golden System,1700.0,Medium,1409,,,"['math', 'meet-in-the-middle']"
Codeforces,456B,Fedya and Maths,1200.0,Medium,18693,,,"['math', 'number theory']"
Codeforces,456A,Laptops,1100.0,Easy,57557,,,['sortings']
Codeforces,455E,Function,2900.0,Hard,792,,,['data structures']
Codeforces,455D,Serega and Fun,2700.0,Hard,3744,,,['data structures']
Codeforces,455C,Civilization,2100.0,Hard,6540,,,"['dfs and similar', 'dp', 'dsu', 'ternary search', 'trees']"
Codeforces,455B,A Lot of Games,1900.0,Medium,6991,,,"['dfs and similar', 'dp', 'games', 'implementation', 'strings', 'trees']"
Codeforces,455A,Boredom,1500.0,Medium,73220,,,['dp']
Codeforces,454B,Little Pony and Sort by Shift,1200.0,Medium,19209,,,['implementation']
Codeforces,454A,Little Pony and Crystal Mine,800.0,Easy,16199,,,['implementation']
Codeforces,453E,Little Pony and Lord Tirek,3100.0,Hard,913,,,['data structures']
Codeforces,453D,Little Pony and Elements of Harmony,3000.0,Hard,580,,,"['dp', 'matrices']"
Codeforces,453C,Little Pony and Summer Sun Celebration,2200.0,Hard,1754,,,"['constructive algorithms', 'dfs and similar', 'graphs']"
Codeforces,453B,Little Pony and Harmony Chest,2000.0,Hard,5453,,,"['bitmasks', 'brute force', 'dp']"
Codeforces,453A,Little Pony and Expected Maximum,1600.0,Medium,12647,,,['probabilities']
Codeforces,452F,Permutation,2700.0,Hard,1805,,,"['data structures', 'divide and conquer', 'hashing']"
Codeforces,452E,Three strings,2400.0,Hard,1206,,,"['data structures', 'dsu', 'string suffix structures', 'strings']"
Codeforces,452D,"Washer, Dryer, Folder",1900.0,Medium,1667,,,"['greedy', 'implementation']"
Codeforces,452C,Magic Trick,2100.0,Hard,1761,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,452B,4-point polyline,1800.0,Medium,2122,,,"['brute force', 'constructive algorithms', 'geometry', 'trees']"
Codeforces,452A,Eevee,1000.0,Easy,8542,,,"['brute force', 'implementation', 'strings']"
Codeforces,451E,Devu and Flowers,2300.0,Hard,4647,,,"['bitmasks', 'combinatorics', 'number theory']"
Codeforces,451D,Count Good Substrings,2000.0,Hard,5078,,,['math']
Codeforces,451C,Predict Outcome of the Game,1700.0,Medium,3594,,,"['brute force', 'implementation', 'math']"
Codeforces,451B,Sort the Array,1300.0,Medium,53488,,,"['implementation', 'sortings']"
Codeforces,451A,Game With Sticks,900.0,Easy,76417,,,['implementation']
Codeforces,450B,Jzzhu and Sequences,1300.0,Medium,28988,,,"['implementation', 'math']"
Codeforces,450A,Jzzhu and Children,1000.0,Easy,45540,,,['implementation']
Codeforces,449E,Jzzhu and Squares,2900.0,Hard,307,,,"['dp', 'math', 'number theory']"
Codeforces,449D,Jzzhu and Numbers,2400.0,Hard,6235,,,"['bitmasks', 'combinatorics', 'dp']"
Codeforces,449C,Jzzhu and Apples,2500.0,Hard,2562,,,"['constructive algorithms', 'number theory']"
Codeforces,449B,Jzzhu and Cities,2000.0,Hard,10827,,,"['graphs', 'greedy', 'shortest paths']"
Codeforces,449A,Jzzhu and Chocolate,1700.0,Medium,4130,,,"['greedy', 'math']"
Codeforces,448E,Divisors,2200.0,Hard,1641,,,"['brute force', 'dfs and similar', 'implementation', 'number theory']"
Codeforces,448D,Multiplication Table,1800.0,Medium,16917,,,"['binary search', 'brute force']"
Codeforces,448C,Painting Fence,1900.0,Medium,10930,,,"['divide and conquer', 'dp', 'greedy']"
Codeforces,448B,Suffix Structures,1400.0,Medium,17478,,,"['implementation', 'strings']"
Codeforces,448A,Rewards,800.0,Easy,26034,,,['implementation']
Codeforces,447B,DZY Loves Strings,1000.0,Easy,21070,,,"['greedy', 'implementation']"
Codeforces,447A,DZY Loves Hash,800.0,Easy,10309,,,['implementation']
Codeforces,446E,DZY Loves Bridges,3100.0,Hard,144,,,"['math', 'matrices']"
Codeforces,446D,DZY Loves Games,2800.0,Hard,470,,,"['math', 'matrices', 'probabilities']"
Codeforces,446C,DZY Loves Fibonacci Numbers,2400.0,Hard,3985,,,"['data structures', 'math', 'number theory']"
Codeforces,446B,DZY Loves Modification,2000.0,Hard,3865,,,"['brute force', 'data structures', 'greedy']"
Codeforces,446A,DZY Loves Sequences,1600.0,Medium,13586,,,"['dp', 'implementation', 'two pointers']"
Codeforces,445B,DZY Loves Chemistry,1400.0,Medium,15003,,,"['dfs and similar', 'dsu', 'greedy']"
Codeforces,445A,DZY Loves Chessboard,1200.0,Medium,33928,,,"['dfs and similar', 'implementation']"
Codeforces,444E,DZY Loves Planting,2700.0,Hard,865,,,"['binary search', 'dsu', 'trees']"
Codeforces,444D,DZY Loves Strings,2500.0,Hard,864,,,"['binary search', 'hashing', 'strings', 'two pointers']"
Codeforces,444C,DZY Loves Colors,2400.0,Hard,3379,,,['data structures']
Codeforces,444B,DZY Loves FFT,2300.0,Hard,1178,,,['probabilities']
Codeforces,444A,DZY Loves Physics,1600.0,Medium,3587,,,"['greedy', 'math']"
Codeforces,443B,Kolya and Tandem Repeat,1500.0,Medium,4290,,,"['brute force', 'implementation', 'strings']"
Codeforces,443A,Anton and Letters,800.0,Easy,113653,,,"['constructive algorithms', 'implementation']"
Codeforces,442E,Gena and Second Distance,3100.0,Hard,197,,,['geometry']
Codeforces,442D,Adam and Tree,2600.0,Hard,1142,,,"['data structures', 'trees']"
Codeforces,442C,Artem and Array ,2500.0,Hard,1958,,,"['data structures', 'greedy']"
Codeforces,442B,Andrey and Problem,1800.0,Medium,6154,,,"['greedy', 'math', 'probabilities']"
Codeforces,442A,Borya and Hanabi,1700.0,Medium,2358,,,"['bitmasks', 'brute force', 'implementation']"
Codeforces,441E,Valera and Number,2400.0,Hard,824,,,"['bitmasks', 'dp', 'math', 'probabilities']"
Codeforces,441D,Valera and Swaps,2100.0,Hard,1206,,,"['constructive algorithms', 'dsu', 'graphs', 'implementation', 'math', 'string suffix structures']"
Codeforces,441C,Valera and Tubes ,1500.0,Medium,11993,,,"['constructive algorithms', 'dfs and similar', 'implementation']"
Codeforces,441B,Valera and Fruits,1400.0,Medium,7538,,,"['greedy', 'implementation']"
Codeforces,441A,Valera and Antique Items,1000.0,Easy,19357,,,['implementation']
Codeforces,440D,Berland Federalization,2200.0,Hard,958,,,"['dp', 'trees']"
Codeforces,440C,One-Based Arithmetic,1800.0,Medium,1141,,,"['brute force', 'dfs and similar', 'divide and conquer']"
Codeforces,440B,Balancer,1600.0,Medium,2344,,,"['greedy', 'implementation']"
Codeforces,440A,Forgotten Episode,800.0,Easy,9018,,,['implementation']
Codeforces,439E,Devu and Birthday Celebration,2100.0,Hard,1856,,,"['combinatorics', 'dp', 'math']"
Codeforces,439D,Devu and his Brother,1700.0,Medium,6910,,,"['binary search', 'sortings', 'ternary search', 'two pointers']"
Codeforces,439C,Devu and Partitioning of the Array,1700.0,Medium,4184,,,"['brute force', 'constructive algorithms', 'implementation', 'number theory']"
Codeforces,439B,"Devu, the Dumb Guy",1200.0,Medium,15046,,,"['implementation', 'sortings']"
Codeforces,439A,"Devu, the Singer and Churu, the Joker",900.0,Easy,26689,,,"['greedy', 'implementation']"
Codeforces,438E,The Child and Binary Tree,3100.0,Hard,2162,,,"['combinatorics', 'divide and conquer', 'fft', 'number theory']"
Codeforces,438D,The Child and Sequence,2300.0,Hard,11840,,,"['data structures', 'math']"
Codeforces,437E,The Child and Polygon,2500.0,Hard,789,,,"['dp', 'geometry']"
Codeforces,437D,The Child and Zoo,1900.0,Medium,3685,,,"['dsu', 'sortings']"
Codeforces,437C,The Child and Toy,1400.0,Medium,15051,,,"['graphs', 'greedy', 'sortings']"
Codeforces,437B,The Child and Set,1500.0,Medium,10494,,,"['bitmasks', 'greedy', 'implementation', 'sortings']"
Codeforces,437A,The Child and Homework,1300.0,Medium,9415,,,['implementation']
Codeforces,436F,Banners,3000.0,Hard,464,,,"['brute force', 'data structures', 'dp']"
Codeforces,436E,Cardboard Box,2600.0,Hard,1836,,,"['data structures', 'greedy']"
Codeforces,436D,Pudding Monsters,2800.0,Hard,353,,,['dp']
Codeforces,436C,Dungeons and Candies,1800.0,Medium,2898,,,"['dsu', 'graphs', 'greedy', 'trees']"
Codeforces,436B,Om Nom and Spiders,1400.0,Medium,3150,,,"['implementation', 'math']"
Codeforces,436A,Feed with Candy,1500.0,Medium,3798,,,['greedy']
Codeforces,435E,Special Graph,2500.0,Hard,259,,,[]
Codeforces,435D,Special Grid,2000.0,Hard,789,,,"['brute force', 'dp', 'greedy']"
Codeforces,435C,Cardiogram,1600.0,Medium,2727,,,['implementation']
Codeforces,435B,Pasha Maximizes,1400.0,Medium,7581,,,['greedy']
Codeforces,435A,Queue on Bus Stop,1000.0,Easy,11133,,,['implementation']
Codeforces,434E,Furukawa Nagisa's Tree,3000.0,Hard,311,,,"['binary search', 'divide and conquer', 'sortings', 'trees']"
Codeforces,434D,Nanami's Power Plant,2900.0,Hard,519,,,['flows']
Codeforces,433E,Tachibana Kanade's Tofu,2500.0,Hard,535,,,['dp']
Codeforces,433D,Nanami's Digital Board,2000.0,Hard,1321,,,"['dsu', 'implementation']"
Codeforces,433C,Ryouko's Memory Note,1800.0,Medium,2626,,,"['implementation', 'math', 'sortings']"
Codeforces,433B,Kuriyama Mirai's Stones,1200.0,Medium,54957,,,"['dp', 'implementation', 'sortings']"
Codeforces,433A,Kitahara Haruki's Gift,1100.0,Easy,17993,,,"['brute force', 'implementation']"
Codeforces,432E,Square Tiling,2300.0,Hard,802,,,"['constructive algorithms', 'greedy']"
Codeforces,432D,Prefixes and Suffixes,2000.0,Hard,12379,,,"['dp', 'string suffix structures', 'strings', 'two pointers']"
Codeforces,432C,Prime Swaps,1800.0,Medium,2684,,,"['greedy', 'sortings']"
Codeforces,432B,Football Kit,1200.0,Medium,12293,,,"['brute force', 'greedy', 'implementation']"
Codeforces,432A,Choosing Teams,800.0,Easy,70130,,,"['greedy', 'implementation', 'sortings']"
Codeforces,431E,Chemistry Experiment,2200.0,Hard,1195,,,"['binary search', 'data structures', 'ternary search']"
Codeforces,431D,Random Task,2100.0,Hard,2901,,,"['binary search', 'bitmasks', 'combinatorics', 'dp', 'math']"
Codeforces,431C,k-Tree,1600.0,Medium,30134,,,"['dp', 'implementation', 'trees']"
Codeforces,431B,Shower Line,1200.0,Medium,11742,,,"['brute force', 'implementation']"
Codeforces,431A,Black Square,800.0,Easy,66724,,,['implementation']
Codeforces,430B,Balls Game,1400.0,Medium,4133,,,"['brute force', 'two pointers']"
Codeforces,430A,Points and Segments (easy),1600.0,Medium,2412,,,"['constructive algorithms', 'sortings']"
Codeforces,429E,Points and Segments,3000.0,Hard,983,,,['graphs']
Codeforces,429D,Tricky Function,2200.0,Hard,3240,,,"['data structures', 'divide and conquer', 'geometry']"
Codeforces,429C,Guess the Tree,2300.0,Hard,1042,,,"['bitmasks', 'constructive algorithms', 'dp', 'greedy', 'trees']"
Codeforces,429B,Working out,1600.0,Medium,10389,,,['dp']
Codeforces,429A,Xor-tree,1300.0,Medium,12358,,,"['dfs and similar', 'trees']"
Codeforces,427E,Police Patrol,2000.0,Hard,1627,,,"['greedy', 'implementation', 'math', 'ternary search']"
Codeforces,427D,Match & Catch,2200.0,Hard,2440,,,"['dp', 'string suffix structures', 'strings']"
Codeforces,427C,Checkposts,1700.0,Medium,17251,,,"['dfs and similar', 'graphs', 'two pointers']"
Codeforces,427B,Prison Transfer,1100.0,Easy,15548,,,"['data structures', 'implementation']"
Codeforces,427A,Police Recruits,800.0,Easy,98516,,,['implementation']
Codeforces,426B,Sereja and Mirroring,1300.0,Medium,3973,,,['implementation']
Codeforces,426A,Sereja and Mugs,800.0,Easy,9990,,,['implementation']
Codeforces,425E,Sereja and Sets,2500.0,Hard,808,,,['dp']
Codeforces,425D,Sereja and Squares,2300.0,Hard,1639,,,"['binary search', 'data structures', 'hashing']"
Codeforces,425C,Sereja and Two Sequences,2300.0,Hard,991,,,"['data structures', 'dp']"
Codeforces,425B,Sereja and Table ,2200.0,Hard,1418,,,"['bitmasks', 'greedy']"
Codeforces,425A,Sereja and Swaps,1500.0,Medium,4184,,,"['brute force', 'sortings']"
Codeforces,424E,Colored Jenga,2500.0,Hard,149,,,"['dfs and similar', 'dp', 'probabilities']"
Codeforces,424D,Biathlon Track,2300.0,Hard,614,,,"['binary search', 'brute force', 'constructive algorithms', 'data structures', 'dp']"
Codeforces,424C,Magic Formulas,1600.0,Medium,5991,,,['math']
Codeforces,424B,Megacity,1200.0,Medium,8494,,,"['binary search', 'greedy', 'implementation', 'sortings']"
Codeforces,424A,Squats,900.0,Easy,9230,,,['implementation']
Codeforces,421D,Bug in Code,1900.0,Medium,696,,,"['binary search', 'data structures', 'sortings']"
Codeforces,421A,Pasha and Hamsters,800.0,Easy,6926,,,"['constructive algorithms', 'implementation']"
Codeforces,420E,Playing the ball,2600.0,Hard,268,,,['geometry']
Codeforces,420D,Cup Trick,2200.0,Hard,1004,,,['data structures']
Codeforces,420C,Bug in Code,1900.0,Medium,1407,,,"['data structures', 'graphs', 'implementation', 'two pointers']"
Codeforces,420B,Online Meeting,1800.0,Medium,1175,,,['implementation']
Codeforces,420A,Start Up,1000.0,Easy,7105,,,['implementation']
Codeforces,418E,Tricky Password,3100.0,Hard,351,,,['data structures']
Codeforces,418D,Big Problems for Organizers,2800.0,Hard,546,,,"['data structures', 'graphs', 'trees']"
Codeforces,417E,Square Table,2400.0,Hard,935,,,"['constructive algorithms', 'math', 'probabilities']"
Codeforces,417D,Cunning Gena,1900.0,Medium,2947,,,"['bitmasks', 'dp', 'greedy', 'sortings']"
Codeforces,417C,Football,1400.0,Medium,5088,,,"['constructive algorithms', 'graphs', 'implementation']"
Codeforces,417B,Crash,1400.0,Medium,2037,,,['implementation']
Codeforces,417A,Elimination,1500.0,Medium,3424,,,"['dp', 'implementation', 'math']"
Codeforces,416E,President's Path,2500.0,Hard,1807,,,"['dp', 'graphs', 'shortest paths']"
Codeforces,416D,Population Size,2400.0,Hard,1094,,,"['greedy', 'implementation', 'math']"
Codeforces,416C,Booking System,1600.0,Medium,8755,,,"['binary search', 'dp', 'greedy', 'implementation']"
Codeforces,416B,Art Union,1300.0,Medium,9436,,,"['brute force', 'dp', 'implementation']"
Codeforces,416A,Guess a number!,1400.0,Medium,10107,,,"['greedy', 'implementation', 'two pointers']"
Codeforces,415B,Mashmokh and Tokens,1500.0,Medium,6711,,,"['binary search', 'greedy', 'implementation', 'math']"
Codeforces,415A,Mashmokh and Lights,900.0,Easy,9619,,,['implementation']
Codeforces,414E,Mashmokh's Designed Problem,3200.0,Hard,211,,,['data structures']
Codeforces,414D,Mashmokh and Water Tanks,2300.0,Hard,749,,,"['binary search', 'data structures', 'greedy', 'trees', 'two pointers']"
Codeforces,414C,Mashmokh and Reverse Operation,2100.0,Hard,2369,,,"['combinatorics', 'divide and conquer']"
Codeforces,414B,Mashmokh and ACM,1400.0,Medium,29808,,,"['combinatorics', 'dp', 'number theory']"
Codeforces,414A,Mashmokh and Numbers,1500.0,Medium,10589,,,"['constructive algorithms', 'number theory']"
Codeforces,413E,Maze 2D,2200.0,Hard,853,,,"['data structures', 'divide and conquer']"
Codeforces,413D,2048,2000.0,Hard,913,,,"['bitmasks', 'dp']"
Codeforces,413C,Jeopardy!,1400.0,Medium,2692,,,"['greedy', 'math']"
Codeforces,413B,Spyke Chatting,1300.0,Medium,1850,,,['implementation']
Codeforces,413A,Data Recovery,1200.0,Medium,2981,,,['implementation']
Codeforces,412E,E-mail Addresses,1900.0,Medium,942,,,['implementation']
Codeforces,412D,Giving Awards,2000.0,Hard,2453,,,['dfs and similar']
Codeforces,412C,Pattern,1200.0,Medium,4231,,,"['implementation', 'strings']"
Codeforces,412B,Network Configuration,900.0,Easy,6394,,,"['greedy', 'sortings']"
Codeforces,412A,Poster,900.0,Easy,5006,,,"['greedy', 'implementation']"
Codeforces,411C,Kicker,1700.0,Medium,1298,,,"['*special', 'implementation']"
Codeforces,411B,Multi-core Processor,1600.0,Medium,1414,,,['implementation']
Codeforces,411A,Password Check,800.0,Easy,8151,,,"['*special', 'implementation']"
Codeforces,409I,Feed the Golorp,2400.0,Hard,156,,,['*special']
Codeforces,409H,A + B Strikes Back,1500.0,Medium,9547,,,"['*special', 'brute force', 'constructive algorithms', 'dsu', 'implementation']"
Codeforces,409G,On a plane,2200.0,Hard,565,,,"['*special', 'geometry']"
Codeforces,409F,000001,1900.0,Medium,2176,,,['*special']
Codeforces,409E,Dome,1800.0,Medium,619,,,['*special']
Codeforces,409D,Big Data,1700.0,Medium,1808,,,['*special']
Codeforces,409C,Magnum Opus,1700.0,Medium,2142,,,['*special']
Codeforces,409B,Mysterious Language,1700.0,Medium,1430,,,['*special']
Codeforces,409A,The Great Game,1700.0,Medium,2631,,,['*special']
Codeforces,408B,Garland,1200.0,Medium,10356,,,['implementation']
Codeforces,408A,Line to Cashier,900.0,Easy,12034,,,['implementation']
Codeforces,407E,k-d-sequence,3100.0,Hard,982,,,['data structures']
Codeforces,407D,Largest Submatrix 3,2700.0,Hard,806,,,"['dp', 'hashing']"
Codeforces,407C,Curious Array,2500.0,Hard,1194,,,"['brute force', 'combinatorics', 'implementation', 'math']"
Codeforces,407B,Long Path,1600.0,Medium,7216,,,"['dp', 'implementation']"
Codeforces,407A,Triangle,1600.0,Medium,5185,,,"['brute force', 'geometry', 'implementation', 'math']"
Codeforces,406E,Hamming Triples,2800.0,Hard,274,,,"['implementation', 'math', 'two pointers']"
Codeforces,406D,Hill Climbing,2200.0,Hard,1288,,,"['dfs and similar', 'geometry', 'trees']"
Codeforces,405E,Graph Cutting,2300.0,Hard,1632,,,"['dfs and similar', 'graphs']"
Codeforces,405D,Toy Sum,1700.0,Medium,3290,,,"['greedy', 'implementation', 'math']"
Codeforces,405C,Unusual Product,1600.0,Medium,4949,,,"['implementation', 'math']"
Codeforces,405B,Domino Effect,1100.0,Easy,6127,,,[]
Codeforces,405A,Gravity Flip,900.0,Easy,128066,,,"['greedy', 'implementation', 'sortings']"
Codeforces,404E,Maze 1D,2200.0,Hard,643,,,"['binary search', 'greedy', 'implementation']"
Codeforces,404D,Minesweeper 1D,1900.0,Medium,2483,,,"['dp', 'implementation']"
Codeforces,404C,Restore Graph,1800.0,Medium,5826,,,"['dfs and similar', 'graphs', 'sortings']"
Codeforces,404B,Marathon,1500.0,Medium,3054,,,"['implementation', 'math']"
Codeforces,404A,Valera and X,1000.0,Easy,26302,,,['implementation']
Codeforces,403E,Two Rooted Trees,2900.0,Hard,242,,,"['data structures', 'implementation', 'trees']"
Codeforces,403D,Beautiful Pairs of Numbers,2300.0,Hard,1237,,,"['combinatorics', 'dp']"
Codeforces,402E,Strictly Positive Matrix,2200.0,Hard,2342,,,"['graphs', 'math']"
Codeforces,402D,Upgrading Array,1800.0,Medium,2794,,,"['dp', 'greedy', 'math', 'number theory']"
Codeforces,402C,Searching for Graph,1500.0,Medium,6384,,,"['brute force', 'constructive algorithms', 'graphs']"
Codeforces,402B,Trees in a Row,1400.0,Medium,4004,,,"['brute force', 'implementation']"
Codeforces,402A,Nuts,1100.0,Easy,4893,,,"['greedy', 'math']"
Codeforces,401D,Roman and Numbers,2000.0,Hard,4626,,,"['bitmasks', 'brute force', 'combinatorics', 'dp', 'number theory']"
Codeforces,401C,Team,1400.0,Medium,21849,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,401B,Sereja and Contests,1200.0,Medium,4607,,,"['greedy', 'implementation', 'math']"
Codeforces,401A,Vanya and Cards,800.0,Easy,17480,,,"['implementation', 'math']"
